run_id,started_at,mode,condition,N,target_hz,modules,block,batch_id,repeat,old_relative_path,new_relative_path,duration_s,main_duration_s,main_packets,main_status,full_status,full_review_reasons,main_rate_Hz,main_Lmean_B,main_packet_Mbit_s,main_raw_arrival_Mbit_s,main_K_ESKD_mean,main_q_ESKF,main_ESKF_count,main_ESKD_count,source_local_firmware,deployment_confirmed,main_eligible,main_review_reasons,main_outer_crc_errors,main_outer_missing_sequence_numbers,main_missing_valid_expected_updates,main_interior_unassigned_raw_bytes,source_review,timing_note,replacement_batch_id,primary_matrix_selected,selection_reason,pc_max_completion_gap_ms,host_max_enqueue_gap_ms,host_packet_span_rate_Hz,independent_raw_audit,load_layers,load_description,independent_review_reasons,main_inner_sequence_events
20260907_020628_047087,2026-09-07T02:06:28.047087+01:00,DELTA,zero_load,3,200,M0_M1_M2,1,BATCH_5fbbc50f1d3f4cbc9371467ee380b749,2,20260907_020628_047087,DELTA/Zero_load/N=3/200Hz/M0_M1_M2/Repeat_2,40.00061509999796,30.000615099997958,6006,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,200.19589531683997,400.0835830835831,0.640760728935898,0.640760728935898,15.694723337795628,0.004995004995004995,90,17928,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 32.6591 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,32.65909999026917,7.0,200.1933591145486,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020708_105510,2026-09-07T02:07:08.105510+01:00,DELTA,zero_load,3,200,M0_M1_M2,1,BATCH_5fbbc50f1d3f4cbc9371467ee380b749,3,20260907_020708_105510,DELTA/Zero_load/N=3/200Hz/M0_M1_M2/Repeat_3,40.00301689998014,30.00301689998014,6006,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,200.179869245215,384.2171162171162,0.6153002566889272,0.6153002566889272,13.037037037037036,0.004995004995004995,90,17928,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 35.5288 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,35.52879998460412,7.0,200.1866853352002,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020319_422751,2026-09-07T02:03:19.422751+01:00,DELTA,zero_load,3,200,M0_M1_M3,1,BATCH_effca0df2e304d6fbd3170267cc6b254,1,20260907_020319_422751,DELTA/Zero_load/N=3/200Hz/M0_M1_M3/Repeat_1,40.0003083999909,30.0003083999909,6003,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,200.09794299320674,325.0258204231218,0.5202959846907685,0.5202959846907685,3.1211005078408394,0.004997501249375313,90,17919,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 171.9377 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,171.93770001176745,7.0,200.09334577943727,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020359_444605,2026-09-07T02:03:59.444605+01:00,DELTA,zero_load,3,200,M0_M1_M3,1,BATCH_effca0df2e304d6fbd3170267cc6b254,2,20260907_020359_444605,DELTA/Zero_load/N=3/200Hz/M0_M1_M3/Repeat_2,40.00447200000053,30.004472000000533,6004,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.10350457091508,327.34110592938043,0.5240168198927054,0.5240170865196269,3.5093181564557527,0.004996668887408394,90,17922,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 30.7269 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,30.72690000408329,7.0,200.1200120012001,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020439_495918,2026-09-07T02:04:39.495918+01:00,DELTA,zero_load,3,200,M0_M1_M3,1,BATCH_effca0df2e304d6fbd3170267cc6b254,3,20260907_020439_495918,DELTA/Zero_load/N=3/200Hz/M0_M1_M3/Repeat_3,40.00053670001216,30.000536700012162,6006,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,200.19641848599213,331.61305361305364,0.531101965252293,0.5311016985903969,4.225680499776885,0.004995004995004995,90,17928,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 81.6465 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,81.64650000981055,7.0,200.14665200146652,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020041_855845,2026-09-07T02:00:41.855845+01:00,DELTA,zero_load,3,200,M0_M2_M3,1,BATCH_9143ccc92d6444ee8de5e350756c8565,1,20260907_020041_855845,DELTA/Zero_load/N=3/200Hz/M0_M2_M3/Repeat_1,40.00033300000359,30.000333000003593,6003,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.09777891463008,363.4765950358154,0.581846874832953,0.5818471414966597,9.5617500976617,0.004997501249375313,90,17919,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 4040.8594 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,4040.859400003683,7.0,200.1066880042675,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020121_954165,2026-09-07T02:01:21.954165+01:00,DELTA,zero_load,3,200,M0_M2_M3,1,BATCH_9143ccc92d6444ee8de5e350756c8565,2,20260907_020121_954165,DELTA/Zero_load/N=3/200Hz/M0_M2_M3/Repeat_2,40.001057200017385,30.001057200017385,6004,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.12628088307903,368.4010659560293,0.5898138816251364,0.5898141482824061,10.387010378305993,0.004996668887408394,90,17922,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 105.9314 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,105.93140000128187,7.0,200.1266835578077,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020202_020960,2026-09-07T02:02:02.020960+01:00,DELTA,zero_load,3,200,M0_M2_M3,1,BATCH_9143ccc92d6444ee8de5e350756c8565,3,20260907_020202_020960,DELTA/Zero_load/N=3/200Hz/M0_M2_M3/Repeat_3,40.00468000001274,30.00468000001274,6004,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.1021174029335,371.7461692205197,0.5950975647796417,0.5950978314047148,10.947327307220176,0.004996668887408394,90,17922,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 34.0697 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,34.06969999196008,7.0,200.11334088939262,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_015809_623056,2026-09-07T01:58:09.623056+01:00,DELTA,zero_load,3,200,M1_M2_M3,1,BATCH_4938ea384f0d4a39bc04cb6a3bb282be,1,20260907_015809_623056,DELTA/Zero_load/N=3/200Hz/M1_M2_M3/Repeat_1,40.00041840001359,30.000418400013587,6007,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.23054078463383,364.17879141002163,0.5833577307705841,0.5833579974335316,9.680943617199263,0.00499417346429166,90,17931,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 500.8927 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,500.89270001626574,7.0,200.21334755650378,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_015849_721923,2026-09-07T01:58:49.721923+01:00,DELTA,zero_load,3,200,M1_M2_M3,1,BATCH_4938ea384f0d4a39bc04cb6a3bb282be,2,20260907_015849_721923,DELTA/Zero_load/N=3/200Hz/M1_M2_M3/Repeat_2,40.00081970001338,30.00081970001338,6007,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,200.22786244061595,343.59980023306144,0.5503860282855084,0.5503860282855084,6.233896603647315,0.00499417346429166,90,17931,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 517.2163 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,517.216299980646,7.0,200.2,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_015929_769209,2026-09-07T01:59:29.769209+01:00,DELTA,zero_load,3,200,M1_M2_M3,1,BATCH_4938ea384f0d4a39bc04cb6a3bb282be,3,20260907_015929_769209,DELTA/Zero_load/N=3/200Hz/M1_M2_M3/Repeat_3,40.00396489998093,30.00396489998093,6005,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,200.14021546878348,364.55620316402997,0.5836988564138446,0.5836988564138446,9.717139031466191,0.005051346100471829,91,17924,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 89.9641 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,89.96410001418553,7.0,200.1800420098023,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020810_266713,2026-09-07T02:08:10.266713+01:00,DELTA,zero_load,4,200,M0_M1_M2_M3,1,BATCH_b3e4cf69fc4e4f66be277a0c7d909f35,1,20260907_020810_266713,DELTA/Zero_load/N=4/200Hz/M0_M1_M2_M3/Repeat_1,40.00204700001632,30.00204700001632,6004,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.11967850049479,472.97701532311794,0.7572160659566877,0.75721633260516,9.772556076330767,0.004996668887408394,120,23896,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 35.7228 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,35.72280000662431,7.0,200.14670089687593,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020850_322476,2026-09-07T02:08:50.322476+01:00,DELTA,zero_load,4,200,M0_M1_M2_M3,1,BATCH_b3e4cf69fc4e4f66be277a0c7d909f35,2,20260907_020850_322476,DELTA/Zero_load/N=4/200Hz/M0_M1_M2_M3/Repeat_2,40.00352160001057,30.003521600010572,6048,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,201.57633762557623,481.63492063492066,0.776689626993379,0.7766898936287462,10.857878775289768,0.005001653439153439,121,24071,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 440.5779 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,440.5779000080656,7.0,200.12576118612657,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260907_020930_401399,2026-09-07T02:09:30.401399+01:00,DELTA,zero_load,4,200,M0_M1_M2_M3,1,BATCH_b3e4cf69fc4e4f66be277a0c7d909f35,3,20260907_020930_401399,DELTA/Zero_load/N=4/200Hz/M0_M1_M2_M3/Repeat_3,40.00431170000229,30.00431170000229,6004,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,200.1045736369797,470.83144570286476,0.7537242055780361,0.7537244722063821,9.503013056578506,0.004996668887408394,120,23896,four-module-variable-spi,False,True,,0,0,0,0,20260907_delta_zero_review,PC completion timestamps are buffered; packet rate per PC window is not physical scan rate. Max PC gap 29.3617 ms; max bridge gap 7 ms; consecutive sequences.,,True,original_complete_three_window_batch,29.361699998844415,7.0,200.1200120012001,PASS_no_detected_internal_transport_or_cache_chain_errors,,,,
20260906_225934_745706,2026-09-06T22:59:34.745706+01:00,FULL,zero_load,1,200,M0,1,BATCH_a3da6b70a7684d359fd18d817b963390,1,20260906_225934_745706,FULL/N=1/200Hz/M0/Repeat_1,40.00156010000501,30.00156010000501,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.08959467407823,1084.0,1.7351769650136064,1.7351772316664063,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230014_784220,2026-09-06T23:00:14.784220+01:00,FULL,zero_load,1,200,M0,1,BATCH_a3da6b70a7684d359fd18d817b963390,2,20260906_230014_784220,FULL/N=1/200Hz/M0/Repeat_2,40.002488600002835,30.002488600002835,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.0834024148061,1084.0,1.7351232657411986,1.7351235323857463,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230054_835519,2026-09-06T23:00:54.835519+01:00,FULL,zero_load,1,200,M0,1,BATCH_a3da6b70a7684d359fd18d817b963390,3,20260906_230054_835519,FULL/N=1/200Hz/M0/Repeat_3,40.000773400010075,30.000773400010075,6004,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.12817402893967,1084.0,1.7355115251789646,1.7355115251789646,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230200_451593,2026-09-06T23:02:00.451593+01:00,FULL,zero_load,1,200,M1,1,BATCH_d49624f461e24a80b1176d3a6386840c,1,20260906_230200_451593,FULL/N=1/200Hz/M1/Repeat_1,40.003053599997656,30.003053599997656,6010,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.31294414647414,1084.0,1.7371138516382236,1.7371141182777499,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230240_486802,2026-09-06T23:02:40.486802+01:00,FULL,zero_load,1,200,M1,1,BATCH_d49624f461e24a80b1176d3a6386840c,2,20260906_230240_486802,FULL/N=1/200Hz/M1/Repeat_2,40.000113500020234,30.000113500020234,6012,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.39924182273327,1084.0,1.7378622250867428,1.7378624917524006,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230320_515930,2026-09-06T23:03:20.515930+01:00,FULL,zero_load,1,200,M1,1,BATCH_d49624f461e24a80b1176d3a6386840c,3,20260906_230320_515930,FULL/N=1/200Hz/M1/Repeat_3,40.003719100001035,30.003719100001035,6013,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.40848869298316,1084.0,1.73794241394555,1.737942680579162,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230445_150722,2026-09-06T23:04:45.150722+01:00,FULL,zero_load,1,200,M2,1,BATCH_bd456b8e61be480ca230158c349c63e4,1,20260906_230445_150722,FULL/N=1/200Hz/M2/Repeat_1,40.00239179999335,30.002391799993347,6007,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.21737066980546,1084.0,1.7362850384485529,1.7362853050939608,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230525_193234,2026-09-06T23:05:25.193234+01:00,FULL,zero_load,1,200,M2,1,BATCH_bd456b8e61be480ca230158c349c63e4,2,20260906_230525_193234,FULL/N=1/200Hz/M2/Repeat_2,40.00319839999429,30.00319839999429,6006,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.17865828601603,1084.0,1.7359493246563311,1.7359495912945706,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230605_248880,2026-09-06T23:06:05.248880+01:00,FULL,zero_load,1,200,M2,1,BATCH_bd456b8e61be480ca230158c349c63e4,3,20260906_230605_248880,FULL/N=1/200Hz/M2/Repeat_3,40.000710499996785,30.000710499996785,6006,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.1952587089777,1084.0,1.7360932835242546,1.736093550184606,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230909_089519,2026-09-06T23:09:09.089519+01:00,FULL,zero_load,1,200,M3,1,BATCH_cc0eb326656541f899210da5cd6ce59e,1,20260906_230909_089519,FULL/N=1/200Hz/M3/Repeat_1,40.0016869000101,30.0016869000101,6011,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.35540068241883,1084.0,1.7374820347179363,1.737482301369609,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_230949_124162,2026-09-06T23:09:49.124162+01:00,FULL,zero_load,1,200,M3,1,BATCH_cc0eb326656541f899210da5cd6ce59e,2,20260906_230949_124162,FULL/N=1/200Hz/M3/Repeat_2,40.00881070000469,30.008810700004688,6010,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.27451471107653,1084.0,1.7367805915744559,1.7367808581628281,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_231029_180830,2026-09-06T23:10:29.180830+01:00,FULL,zero_load,1,200,M3,1,BATCH_cc0eb326656541f899210da5cd6ce59e,3,20260906_231029_180830,FULL/N=1/200Hz/M3/Repeat_3,40.00033999999869,30.000339999998687,6011,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.3643958701889,1084.0,1.7375600409862781,1.7375603076499226,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_current_data_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234631_872633,2026-09-06T23:46:31.872633+01:00,FULL,zero_load,2,200,M0_M1,1,BATCH_011a17c511724e4c87760f72a6433c4a,1,20260906_234631_872633,FULL/N=2/200Hz/M0_M1/Repeat_1,40.00328200001968,30.00328200001968,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.07811145447562,2128.0,3.406129769400993,3.4061300360384896,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234711_905577,2026-09-06T23:47:11.905577+01:00,FULL,zero_load,2,200,M0_M1,1,BATCH_011a17c511724e4c87760f72a6433c4a,2,20260906_234711_905577,FULL/N=2/200Hz/M0_M1/Repeat_2,40.00153480001609,30.00153480001609,6002,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.05643177950955,2128.0,3.4057606946143704,3.405760961267395,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234751_945640,2026-09-06T23:47:51.945640+01:00,FULL,zero_load,2,200,M0_M1,1,BATCH_011a17c511724e4c87760f72a6433c4a,3,20260906_234751_945640,FULL/N=2/200Hz/M0_M1/Repeat_3,40.001827400003094,30.001827400003094,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.08781198439203,2128.0,3.4062949112222896,3.406295177872714,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_232205_264776,2026-09-06T23:22:05.264776+01:00,FULL,zero_load,2,200,M0_M2,1,BATCH_8b70d810a0494c63acc0cb8f81cf45f4,1,20260906_232205_264776,FULL/N=2/200Hz/M0_M2/Repeat_1,40.00675830000546,30.00675830000546,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.05493229166672,2128.0,3.405735167333334,3.405735433939941,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_232245_299955,2026-09-06T23:22:45.299955+01:00,FULL,zero_load,2,200,M0_M2,1,BATCH_8b70d810a0494c63acc0cb8f81cf45f4,2,20260906_232245_299955,FULL/N=2/200Hz/M0_M2/Repeat_2,40.00061509999796,30.000615099997958,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.09589736713127,2128.0,3.4064325567780425,3.4064328234392423,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_232325_329233,2026-09-06T23:23:25.329233+01:00,FULL,zero_load,2,200,M0_M2,1,BATCH_8b70d810a0494c63acc0cb8f81cf45f4,3,20260906_232325_329233,FULL/N=2/200Hz/M0_M2/Repeat_3,40.000869000010425,30.000869000010425,6004,PASS,PASS,,200.1275363056288,2128.0,3.4069711780670247,3.4069711780670247,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_232950_210894,2026-09-06T23:29:50.210894+01:00,FULL,zero_load,2,200,M0_M3,1,BATCH_990964af54fc4a8e9e474a2376acbf02,1,20260906_232950_210894,FULL/N=2/200Hz/M0_M3/Repeat_1,40.00008600001456,30.000086000014562,6004,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.13275961932527,2128.0,3.4070600997593936,3.407060366425296,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_233030_242504,2026-09-06T23:30:30.242504+01:00,FULL,zero_load,2,200,M0_M3,1,BATCH_990964af54fc4a8e9e474a2376acbf02,2,20260906_233030_242504,FULL/N=2/200Hz/M0_M3/Repeat_2,40.00012979999883,30.00012979999883,6005,PASS,PASS,,200.16580061597713,2128.0,3.4076225896863948,3.4076225896863948,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_233110_283624,2026-09-06T23:31:10.283624+01:00,FULL,zero_load,2,200,M0_M3,1,BATCH_990964af54fc4a8e9e474a2376acbf02,3,20260906_233110_283624,FULL/N=2/200Hz/M0_M3/Repeat_3,40.00212759998976,30.002127599989763,6005,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.1524718534311,2128.0,3.407395680832811,3.4073959474805675,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_233400_039763,2026-09-06T23:34:00.039763+01:00,FULL,zero_load,2,200,M1_M2,1,BATCH_9870b18f5c6f405aba45d08917c5bf8e,1,20260906_233400_039763,FULL/N=2/200Hz/M1_M2/Repeat_1,40.00242430000799,30.002424300007988,6006,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.18382314519835,2128.0,3.4079294052238565,3.4079296718689753,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_233440_083230,2026-09-06T23:34:40.083230+01:00,FULL,zero_load,2,200,M1_M2,1,BATCH_9870b18f5c6f405aba45d08917c5bf8e,2,20260906_233440_083230,FULL/N=2/200Hz/M1_M2/Repeat_2,40.00059149999288,30.00059149999288,6007,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.22938547733054,2128.0,3.408705058366075,3.408705058366075,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_233520_115774,2026-09-06T23:35:20.115774+01:00,FULL,zero_load,2,200,M1_M2,1,BATCH_9870b18f5c6f405aba45d08917c5bf8e,3,20260906_233520_115774,FULL/N=2/200Hz/M1_M2/Repeat_3,40.00313950001146,30.003139500011457,6007,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.21238110757398,2128.0,3.4084155759753387,3.4084158426141022,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_233935_041252,2026-09-06T23:39:35.041252+01:00,FULL,zero_load,2,200,M1_M3,1,BATCH_d441cd5ac6fb45fe847fa468454f1d8b,1,20260906_233935_041252,FULL/N=2/200Hz/M1_M3/Repeat_1,40.00405499999761,30.004054999997607,6013,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.40624508922144,2128.0,3.4117159163989057,3.4117161830295326,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234015_080026,2026-09-06T23:40:15.080026+01:00,FULL,zero_load,2,200,M1_M3,1,BATCH_d441cd5ac6fb45fe847fa468454f1d8b,2,20260906_234015_080026,FULL/N=2/200Hz/M1_M3/Repeat_2,40.00027250000858,30.000272500008577,6011,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.36484668591865,2128.0,3.4110111499810793,3.4110114166453234,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234055_124089,2026-09-06T23:40:55.124089+01:00,FULL,zero_load,2,200,M1_M3,1,BATCH_d441cd5ac6fb45fe847fa468454f1d8b,3,20260906_234055_124089,FULL/N=2/200Hz/M1_M3/Repeat_3,40.002008200011915,30.002008200011915,6013,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.41991722399476,2128.0,3.4119486708212867,3.4119486708212867,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234339_617031,2026-09-06T23:43:39.617031+01:00,FULL,zero_load,2,200,M2_M3,1,BATCH_9161ebb9271141febb469a6abcd14cb4,1,20260906_234339_617031,FULL/N=2/200Hz/M2_M3/Repeat_1,40.00170259998413,30.001702599984128,6007,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.22197006923128,2128.0,3.408578818458593,3.4085790851101265,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234419_667943,2026-09-06T23:44:19.667943+01:00,FULL,zero_load,2,200,M2_M3,1,BATCH_9161ebb9271141febb469a6abcd14cb4,2,20260906_234419_667943,FULL/N=2/200Hz/M2_M3/Repeat_2,40.004241799993906,30.004241799993906,6007,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.2050256774434,2128.0,3.408290357132796,3.408290623761763,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260906_234459_699129,2026-09-06T23:44:59.699129+01:00,FULL,zero_load,2,200,M2_M3,1,BATCH_9161ebb9271141febb469a6abcd14cb4,3,20260906_234459_699129,FULL/N=2/200Hz/M2_M3/Repeat_3,40.00313180001103,30.003131800011033,6006,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.1791026361385,2128.0,3.407849043277622,3.4078493099164535,,,,,four-module-variable-spi,False,True,,0,0,,0,20260906_n2_full_review,,,True,original_complete_three_window_batch,,,,,,,,
