row,column,in_common_mask,inverse_knots,has_usable_inverse,merged_knots,flat_intervals,pava_adjusted,max_pava_adjustment_adc,inverse_min_g,inverse_max_g,inverse_zero_offset_g,inverse_upper_shortfall_g
4,7,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,8,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,9,True,21,True,1,1,True,6.0,36.5,5000.0,36.5,0.0
4,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,12,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,13,True,20,True,2,1,False,0.0,0.0,5000.0,0.0,0.0
4,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,15,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
4,16,True,20,True,2,1,False,0.0,71.0,5000.0,71.0,0.0
5,1,True,19,True,3,3,True,1.0,36.5,5000.0,36.5,0.0
5,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,3,True,21,True,1,1,False,0.0,0.0,5000.0,0.0,0.0
5,4,True,21,True,1,1,True,1.5,0.0,5000.0,0.0,0.0
5,5,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,6,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,7,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,8,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,9,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,12,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
5,13,True,19,True,3,1,False,0.0,107.5,5000.0,107.5,0.0
5,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
5,15,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
5,16,True,21,True,1,1,False,0.0,0.0,5000.0,0.0,0.0
6,1,True,18,True,4,2,True,0.5,107.5,5000.0,107.5,0.0
6,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,4,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,5,True,21,True,1,1,False,0.0,0.0,5000.0,0.0,0.0
6,6,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,7,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,8,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,9,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,11,True,21,True,1,1,False,0.0,0.0,5000.0,0.0,0.0
6,12,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,13,True,20,True,2,1,True,0.6666666666666665,0.0,5000.0,0.0,0.0
6,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,15,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
6,16,True,21,True,1,1,False,0.0,0.0,5000.0,0.0,0.0
7,1,True,16,True,6,2,True,2.5,0.0,5000.0,0.0,0.0
7,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,4,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,5,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,6,True,21,True,1,1,True,1.5,0.0,5000.0,0.0,0.0
7,7,True,21,True,1,1,True,7.5,36.5,5000.0,36.5,0.0
7,8,True,21,True,1,1,True,56.0,36.5,5000.0,36.5,0.0
7,9,True,21,True,1,1,True,21.5,36.5,5000.0,36.5,0.0
7,10,True,21,True,1,1,True,0.5,0.0,5000.0,0.0,0.0
7,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,12,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,13,True,21,True,1,1,True,0.5,0.0,5000.0,0.0,0.0
7,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,15,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
7,16,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
8,1,True,18,True,4,2,True,1.6666666666666665,71.0,5000.0,71.0,0.0
8,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,4,True,21,True,1,1,True,4.5,36.5,5000.0,36.5,0.0
8,5,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,6,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,7,True,21,True,1,1,True,38.5,36.5,5000.0,36.5,0.0
8,8,True,20,True,2,1,True,132.0,71.0,5000.0,71.0,0.0
8,9,True,21,True,1,1,True,42.25,36.5,5000.0,36.5,0.0
8,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,12,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
8,13,True,19,True,3,3,True,1.5,36.5,5000.0,36.5,0.0
8,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
8,15,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
8,16,True,21,True,1,1,False,0.0,0.0,5000.0,0.0,0.0
9,1,True,17,True,5,2,True,2.6,36.5,5000.0,36.5,0.0
9,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
9,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
9,4,True,21,True,1,1,True,4.0,36.5,5000.0,36.5,0.0
9,5,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
9,6,True,21,True,1,1,True,2.75,36.5,5000.0,36.5,0.0
9,7,True,21,True,1,1,True,62.5,36.5,5000.0,36.5,0.0
9,8,True,21,True,1,1,True,123.5,36.5,5000.0,36.5,0.0
9,9,True,21,True,1,1,True,33.5,36.5,5000.0,36.5,0.0
9,10,True,21,True,1,1,True,2.25,36.5,5000.0,36.5,0.0
9,11,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
9,12,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
9,13,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
9,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
9,15,True,16,True,6,1,True,37.92857142857133,0.0,5000.0,0.0,0.0
9,16,True,20,True,2,1,False,0.0,71.0,5000.0,71.0,0.0
10,1,True,18,True,4,2,True,1.25,36.5,5000.0,36.5,0.0
10,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
10,3,True,21,True,1,1,True,0.75,0.0,5000.0,0.0,0.0
10,4,True,21,True,1,1,True,1.5,0.0,5000.0,0.0,0.0
10,5,True,21,True,1,1,True,1.0,0.0,5000.0,0.0,0.0
10,6,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
10,7,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
10,8,True,20,True,2,1,True,97.66666666666669,71.0,5000.0,71.0,0.0
10,9,True,20,True,2,1,True,11.666666666666671,71.0,5000.0,71.0,0.0
10,10,True,21,True,1,1,True,4.0,0.0,5000.0,0.0,0.0
10,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
10,12,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
10,13,True,20,True,2,2,True,2.0,36.5,5000.0,36.5,0.0
10,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
10,15,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
10,16,True,20,True,2,1,True,0.6666666666666667,71.0,5000.0,71.0,0.0
11,1,True,17,True,5,2,True,1.0,36.5,5000.0,36.5,0.0
11,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
11,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
11,4,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
11,5,True,21,True,1,1,True,0.5,0.0,5000.0,0.0,0.0
11,6,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
11,7,True,21,True,1,1,True,26.0,36.5,5000.0,36.5,0.0
11,8,True,20,True,2,1,True,69.66666666666666,71.0,5000.0,71.0,0.0
11,9,True,21,True,1,1,True,17.0,36.5,5000.0,36.5,0.0
11,10,True,21,True,1,1,True,3.0,36.5,5000.0,36.5,0.0
11,11,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
11,12,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
11,13,True,18,True,4,2,True,0.75,107.5,5000.0,107.5,0.0
11,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
11,15,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
11,16,True,20,True,2,1,True,0.6666666666666667,71.0,5000.0,71.0,0.0
12,1,True,15,True,7,5,True,1.625,36.5,5000.0,36.5,0.0
12,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
12,3,True,21,True,1,1,True,1.5,0.0,5000.0,0.0,0.0
12,4,True,19,True,3,1,True,8.875,107.5,5000.0,107.5,0.0
12,5,True,20,True,2,2,True,9.0,0.0,5000.0,0.0,0.0
12,6,True,21,True,1,1,True,1.5,0.0,5000.0,0.0,0.0
12,7,True,21,True,1,1,True,7.0,36.5,5000.0,36.5,0.0
12,8,True,20,True,2,1,True,61.0,71.0,5000.0,71.0,0.0
12,9,True,20,True,2,1,True,19.33333333333333,71.0,5000.0,71.0,0.0
12,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
12,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
12,12,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
12,13,True,20,True,2,1,True,0.6666666666666667,71.0,5000.0,71.0,0.0
12,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
12,15,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
12,16,True,20,True,2,1,True,0.6666666666666667,71.0,5000.0,71.0,0.0
13,1,True,15,True,7,5,True,1.1666666666666665,71.0,5000.0,71.0,0.0
13,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
13,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
13,4,True,21,True,1,1,True,1.75,0.0,5000.0,0.0,0.0
13,5,True,20,True,2,2,True,7.0,0.0,5000.0,0.0,0.0
13,6,True,21,True,1,1,True,3.0,0.0,5000.0,0.0,0.0
13,7,True,20,True,2,1,True,41.66666666666666,71.0,5000.0,71.0,0.0
13,8,True,21,True,1,1,True,53.0,36.5,5000.0,36.5,0.0
13,9,True,21,True,1,1,True,14.0,36.5,5000.0,36.5,0.0
13,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
13,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
13,12,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
13,13,True,19,True,3,1,False,0.0,107.5,5000.0,107.5,0.0
13,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
13,15,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
13,16,True,20,True,2,1,False,0.0,71.0,5000.0,71.0,0.0
14,1,True,17,True,5,1,False,0.0,179.5,5000.0,179.5,0.0
14,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
14,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
14,4,True,20,True,2,1,True,9.333333333333336,0.0,5000.0,0.0,0.0
14,5,True,18,True,4,1,True,31.19999999999999,0.0,5000.0,0.0,0.0
14,6,True,21,True,1,1,True,7.0,0.0,5000.0,0.0,0.0
14,7,True,20,True,2,1,True,31.0,71.0,5000.0,71.0,0.0
14,8,True,20,True,2,1,True,72.66666666666669,71.0,5000.0,71.0,0.0
14,9,True,20,True,2,1,True,29.33333333333333,71.0,5000.0,71.0,0.0
14,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
14,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
14,12,True,19,True,3,2,True,2.6666666666667425,36.5,3466.5,36.5,1533.5
14,13,True,19,True,3,1,False,0.0,107.5,5000.0,107.5,0.0
14,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
14,15,True,21,True,1,1,False,0.0,36.5,5000.0,36.5,0.0
14,16,True,20,True,2,1,False,0.0,71.0,5000.0,71.0,0.0
15,1,True,17,True,5,1,True,1.0833333333333335,179.5,5000.0,179.5,0.0
15,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
15,3,True,21,True,1,1,True,0.25,0.0,5000.0,0.0,0.0
15,4,True,21,True,1,1,True,1.0,0.0,5000.0,0.0,0.0
15,5,True,21,True,1,1,True,12.0,0.0,5000.0,0.0,0.0
15,6,True,21,True,1,1,True,2.5,0.0,5000.0,0.0,0.0
15,7,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
15,8,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
15,9,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
15,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
15,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
15,12,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
15,13,True,19,True,3,1,True,0.75,107.5,5000.0,107.5,0.0
15,14,True,15,True,7,3,True,7.1666666666667425,0.0,3072.5,0.0,1927.5
15,15,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
15,16,True,20,True,2,1,True,0.6666666666666667,71.0,5000.0,71.0,0.0
16,1,True,17,True,5,1,True,2.5833333333333335,0.0,5000.0,0.0,0.0
16,2,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
16,3,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
16,4,True,21,True,1,1,True,0.5,0.0,5000.0,0.0,0.0
16,5,True,21,True,1,1,True,5.0,0.0,5000.0,0.0,0.0
16,6,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
16,7,True,21,True,1,1,True,11.5,36.5,5000.0,36.5,0.0
16,8,True,20,True,2,2,True,42.5,36.5,5000.0,36.5,0.0
16,9,True,16,True,6,2,True,19.0,71.0,3106.5,71.0,1893.5
16,10,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
16,11,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
16,12,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
16,13,True,19,True,3,1,True,0.75,107.5,5000.0,107.5,0.0
16,14,True,22,True,0,0,False,0.0,0.0,5000.0,0.0,0.0
16,15,True,21,True,1,1,True,0.5,36.5,5000.0,36.5,0.0
16,16,True,20,True,2,1,True,0.6666666666666667,71.0,5000.0,71.0,0.0
